,values
731,5.436937e-06
732,4.6988575e-06
733,3.0268723e-06
734,2.9405965e-06
735,2.8118316e-06
736,2.6752841e-06
737,2.5088864e-06
738,4.3464493e-06
739,4.933855e-06
740,5.1234797e-06
741,5.4472503e-06
742,3.5668747e-06
743,3.6486715e-06
744,5.1405045e-06
745,4.986869e-06
746,5.9065583e-06
747,6.4240885e-06
748,6.095693e-06
749,7.184089e-06
750,7.004626e-06
751,5.5999735e-06
752,4.4575995e-06
753,4.3760338e-06
754,6.1082246e-06
755,7.2084613e-06
756,7.482243e-06
757,6.4825194e-06
758,4.0734217e-06
759,2.9695473e-06
760,2.3906346e-06
761,1.7850324e-06
762,1.5385016e-06
763,1.3097934e-06
764,2.2108575e-06
765,2.3616456e-06
766,2.5284687e-06
767,2.3552218e-06
768,1.2556102e-06
769,1.204989e-06
770,1.9470976e-06
771,1.8887943e-06
772,3.417475e-06
773,3.6272434e-06
774,5.2936603e-06
775,8.341553e-06
776,8.452836e-06
777,9.051168e-06
778,7.100767e-06
779,6.2995546e-06
780,6.2075806e-06
